
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 ( 64.9%) | 8.1s/growth (62 over 502s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 ( 75.3%) | 4.9s/growth (78 over 389s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 ( 66.1%) | 5.1s/growth (92 over 472s)
zb-def               |  27.5b / 27.5b  (100% full) | 19.0 / 19 ( 82.7%) | 3.9s/growth (74 over 290s)
nova-med             |  27.6b / 27.6b  (100% full) | 22.3 / 22 ( 78.9%) | 4.2s/growth (81 over 343s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 28.0 / 28 ( 71.1%) | 5s/growth (88 over 444s)
zeus-med             |   1.4b / 35.8b  (4% full)   | 24.0 / 24 ( 75.2%) | 4.8s/growth (79 over 381s)
global-pharm         |  39.9b / 39.9b  (100% full) | 28.0 / 28 ( 74.3%) | 4.8s/growth (86 over 420s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 ( 72.3%) | 5.9s/growth (70 over 418s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 ( 62.8%) | 5.5s/growth (95 over 529s)
4sigma               | 498.6b / 498.6b (100% full) | 18.0 / 18 ( 72.6%) | 3.7s/growth (87 over 323s)
b-and-a              |  22.9b / 573.2b (4% full)   | 84.0 / 28 ( 12.7%) | 21.6s/growth (76 over 1642s)
nwo                  |  37.0b / 923.8b (4% full)   | 99.0 / 33 (  0.8%) | 26.4s/growth (75 over 1982s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 3s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.7s/growth (5 over 3s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 4s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 6s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 6s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.1s/growth (40 over 7s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (25 over 11s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.3s/growth (40 over 15s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.3s/growth (30 over 11s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.1s/growth (20 over 23s)
phantasy             | 285.8m / 600.0m (47% full)  | 8.0 / 7  (100.0%) | 0.5s/growth (35 over 19s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2s/growth (33 over 67s)
silver-helix         | 274.9m / 1.1b   (24% full)  | 10.1 / 10 (100.0%) | 1.1s/growth (30 over 33s)
omega-net            | 765.7m / 1.6b   (47% full)  | 10.0 / 9  (100.0%) | 1s/growth (38 over 39s)
johnson-ortho        | 117.1k / 1.8b   (0% full)   | 16.0 / 16 (100.0%) | 2s/growth (43 over 87s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.0 / 12 (100.0%) | 1.4s/growth (48 over 70s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 2.7s/growth (41 over 111s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 4.9s/growth (45 over 224s)
computek             |   2.3b / 5.7b   (39% full)  | 21.0 / 21 (100.0%) | 2s/growth (64 over 129s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 6.3s/growth (27 over 172s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.1s/growth (55 over 171s)
summit-uni           |   1.0b / 8.2b   (12% full)  | 20.0 / 20 (100.0%) | 3.3s/growth (52 over 175s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 91.6%) | 3.9s/growth (68 over 270s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 91.1%) | 4.1s/growth (56 over 234s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 3.9s/growth (44 over 175s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.4s/growth (55 over 187s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 ( 72.7%) | 4.5s/growth (88 over 396s)
alpha-ent            |  16.4b / 16.4b  (100% full) | 18.0 / 18 (100.0%) | 3.3s/growth (60 over 202s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 ( 68.3%) | 6.7s/growth (70 over 474s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 ( 65.4%) | 6.8s/growth (74 over 507s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 ( 82.6%) | 5.7s/growth (59 over 341s)
infocomm             | 752.2m / 18.8b  (4% full)   | 25.0 / 25 ( 67.5%) | 6.1s/growth (72 over 440s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 78.2%) | 3.7s/growth (87 over 322s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 ( 74.7%) | 5.1s/growth (74 over 384s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 26.0 / 26 ( 69.6%) | 7s/growth (62 over 437s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 ( 75.2%) | 4.9s/growth (75 over 370s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 25.0 / 25 ( 67.6%) | 5.7s/growth (76 over 439s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 58.0 / 19 ( 32.7%) | 21.7s/growth (53 over 1153s)
defcomm              | 916.8m / 22.9b  (4% full)   | 96.0 / 32 (  3.2%) | 37.8s/growth (49 over 1854s)
icarus               | 920.9m / 23.0b  (4% full)   | 28.0 / 28 ( 66.4%) | 5.4s/growth (89 over 480s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 23.0 / 23 ( 80.6%) | 4.1s/growth (82 over 339s)
omnia                |   1.0b / 25.0b  (4% full)   | 95.0 / 32 (  4.3%) | 26.6s/growth (65 over 1735s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 ( 65.3%) | 8s/growth (62 over 499s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 ( 75.6%) | 4.9s/growth (78 over 387s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 ( 66.5%) | 5.1s/growth (92 over 469s)
zb-def               |  27.5b / 27.5b  (100% full) | 19.0 / 19 ( 83.0%) | 3.9s/growth (74 over 289s)
nova-med             |  12.8b / 27.6b  (46% full)  | 22.0 / 22 ( 79.5%) | 4.1s/growth (81 over 336s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 28.0 / 28 ( 71.5%) | 5s/growth (88 over 442s)
zeus-med             |  35.8b / 35.8b  (100% full) | 24.0 / 24 ( 75.5%) | 4.7s/growth (79 over 378s)
global-pharm         |  39.9b / 39.9b  (100% full) | 28.0 / 28 ( 74.7%) | 4.8s/growth (86 over 417s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 ( 72.7%) | 5.9s/growth (70 over 416s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 ( 63.2%) | 5.5s/growth (95 over 526s)
4sigma               | 498.6b / 498.6b (100% full) | 18.0 / 18 ( 73.0%) | 3.6s/growth (87 over 321s)
b-and-a              |  22.9b / 573.2b (4% full)   | 84.0 / 28 ( 12.8%) | 21.4s/growth (76 over 1633s)
nwo                  |  37.0b / 923.8b (4% full)   | 99.0 / 33 (  0.8%) | 26.2s/growth (75 over 1971s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 3s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.7s/growth (5 over 3s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 4s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 6s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 6s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.1s/growth (40 over 7s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (25 over 11s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.3s/growth (40 over 15s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.3s/growth (30 over 11s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.1s/growth (20 over 22s)
phantasy             | 297.6m / 600.0m (49% full)  | 7.1 / 7  (100.0%) | 0.4s/growth (35 over 17s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 2s/growth (33 over 66s)
silver-helix         |   1.1b / 1.1b   (100% full) | 10.5 / 10 (100.0%) | 1.1s/growth (30 over 33s)
omega-net            | 604.8m / 1.6b   (37% full)  | 9.9 / 9  (100.0%) | 1s/growth (38 over 39s)
johnson-ortho        |   1.7b / 1.8b   (98% full)  | 16.0 / 16 (100.0%) | 2s/growth (43 over 86s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.0 / 12 (100.0%) | 1.4s/growth (48 over 70s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 2.7s/growth (41 over 110s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 4.9s/growth (45 over 223s)
computek             |   2.9b / 5.7b   (50% full)  | 21.0 / 21 (100.0%) | 2s/growth (64 over 128s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 6.3s/growth (27 over 171s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3.1s/growth (55 over 170s)
summit-uni           |   8.2b / 8.2b   (100% full) | 20.0 / 20 (100.0%) | 3.3s/growth (52 over 175s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 91.8%) | 3.9s/growth (68 over 268s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 91.4%) | 4.1s/growth (56 over 233s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 3.9s/growth (44 over 174s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.3s/growth (55 over 186s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 ( 73.0%) | 4.4s/growth (88 over 394s)
alpha-ent            |  16.4b / 16.4b  (100% full) | 18.0 / 18 (100.0%) | 3.3s/growth (60 over 201s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 ( 68.6%) | 6.7s/growth (70 over 472s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 ( 65.7%) | 6.8s/growth (74 over 505s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 ( 82.9%) | 5.7s/growth (59 over 340s)
infocomm             | 752.2m / 18.8b  (4% full)   | 25.0 / 25 ( 67.8%) | 6s/growth (72 over 438s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 78.6%) | 3.6s/growth (87 over 321s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 ( 75.0%) | 5.1s/growth (74 over 382s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 26.0 / 26 ( 69.9%) | 7s/growth (62 over 435s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 ( 75.5%) | 4.9s/growth (75 over 369s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 25.0 / 25 ( 67.9%) | 5.7s/growth (76 over 437s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 58.0 / 19 ( 32.9%) | 21.6s/growth (53 over 1148s)
defcomm              | 916.8m / 22.9b  (4% full)   | 96.0 / 32 (  3.2%) | 37.6s/growth (49 over 1846s)
icarus               | 920.9m / 23.0b  (4% full)   | 28.0 / 28 ( 66.7%) | 5.3s/growth (89 over 478s)
zb-institute         | 960.4m / 24.0b  (4% full)   | 23.0 / 23 ( 80.9%) | 4.1s/growth (82 over 337s)
omnia                |   1.0b / 25.0b  (4% full)   | 95.0 / 32 (  4.3%) | 26.5s/growth (65 over 1727s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 ( 65.5%) | 8s/growth (62 over 497s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 ( 75.9%) | 4.9s/growth (78 over 385s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 ( 66.8%) | 5s/growth (92 over 467s)
zb-def               |  27.5b / 27.5b  (100% full) | 19.0 / 19 ( 83.3%) | 3.8s/growth (74 over 287s)
nova-med             |  24.4b / 27.6b  (88% full)  | 22.0 / 22 ( 79.8%) | 4.1s/growth (81 over 335s)
univ-energy          |   1.2b / 29.8b  (4% full)   | 28.0 / 28 ( 71.8%) | 5s/growth (88 over 440s)
zeus-med             |  35.8b / 35.8b  (100% full) | 24.0 / 24 ( 75.8%) | 4.7s/growth (79 over 377s)
global-pharm         |  39.9b / 39.9b  (100% full) | 28.0 / 28 ( 74.9%) | 4.8s/growth (86 over 415s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 ( 72.9%) | 5.9s/growth (70 over 414s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 ( 63.5%) | 5.5s/growth (95 over 523s)
4sigma               | 498.6b / 498.6b (100% full) | 18.0 / 18 ( 73.4%) | 3.6s/growth (87 over 320s)
b-and-a              |  22.9b / 573.2b (4% full)   | 84.0 / 28 ( 12.9%) | 21.3s/growth (76 over 1625s)
nwo                  |  37.0b / 923.8b (4% full)   | 99.0 / 33 (  0.8%) | 26.1s/growth (75 over 1962s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 3s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.7s/growth (5 over 3s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.4s/growth (10 over 4s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 4s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 6s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 6s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.1s/growth (40 over 7s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (25 over 11s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.3s/growth (40 over 15s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.3s/growth (30 over 11s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1.1s/growth (20 over 22s)
phantasy             | 600.0m / 600.0m (100% full) | 7.9 / 7  (100.0%) | 0.5s/growth (35 over 18s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 1.9s/growth (33 over 65s)
silver-helix         | 301.9m / 1.1b   (26% full)  | 11.5 / 10 (100.0%) | 1.2s/growth (30 over 36s)
omega-net            | 637.4m / 1.6b   (39% full)  | 9.2 / 9  (100.0%) | 0.9s/growth (38 over 36s)
johnson-ortho        |   1.8b / 1.8b   (100% full) | 16.0 / 16 (100.0%) | 1.9s/growth (43 over 85s)
the-hub              | 994.2m / 4.0b   (24% full)  | 12.0 / 12 (100.0%) | 1.4s/growth (48 over 68s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 2.6s/growth (41 over 108s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 4.8s/growth (45 over 219s)
computek             |   2.7b / 5.7b   (47% full)  | 21.0 / 21 (100.0%) | 1.9s/growth (64 over 126s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 6.2s/growth (27 over 168s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 3s/growth (55 over 167s)
summit-uni           |   8.2b / 8.2b   (100% full) | 20.0 / 20 (100.0%) | 3.3s/growth (52 over 171s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 92.8%) | 3.8s/growth (68 over 263s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 92.5%) | 4s/growth (56 over 229s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 3.9s/growth (44 over 171s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.3s/growth (55 over 183s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 ( 74.2%) | 4.4s/growth (88 over 387s)
alpha-ent            |  12.1b / 16.4b  (73% full)  | 18.0 / 18 (100.0%) | 3.2s/growth (60 over 197s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 ( 69.8%) | 6.6s/growth (70 over 463s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 ( 66.8%) | 6.7s/growth (74 over 496s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 ( 83.9%) | 5.6s/growth (59 over 333s)
infocomm             | 752.2m / 18.8b  (4% full)   | 25.0 / 25 ( 69.1%) | 5.9s/growth (72 over 430s)
galactic-cyber       | 782.1m / 19.6b  (4% full)   | 20.0 / 20 ( 79.8%) | 3.6s/growth (87 over 315s)
solaris              | 820.4m / 20.5b  (4% full)   | 24.0 / 24 ( 76.2%) | 5s/growth (74 over 375s)
titan-labs           | 833.1m / 20.8b  (4% full)   | 26.0 / 26 ( 71.1%) | 6.8s/growth (62 over 427s)
applied-energetics   | 833.2m / 20.8b  (4% full)   | 23.0 / 23 ( 76.8%) | 4.8s/growth (75 over 362s)
taiyang-digital      | 892.8m / 22.3b  (4% full)   | 25.0 / 25 ( 69.2%) | 5.6s/growth (76 over 429s)
powerhouse-fitness   | 900.0m / 22.5b  (4% full)   | 58.0 / 19 ( 33.8%) | 21.2s/growth (53 over 1126s)
defcomm              | 916.8m / 22.9b  (4% full)   | 96.0 / 32 (  3.3%) | 36.9s/growth (49 over 1811s)
icarus               | 920.9m / 23.0b  (4% full)   | 28.0 / 28 ( 67.9%) | 5.2s/growth (89 over 469s)
zb-institute         |  24.0b / 24.0b  (100% full) | 23.0 / 23 ( 82.0%) | 4s/growth (82 over 331s)
omnia                |   1.0b / 25.0b  (4% full)   | 32.0 / 32 ( 60.1%) | 8.8s/growth (65 over 573s)
aerocorp             |   1.0b / 25.1b  (4% full)   | 29.0 / 29 ( 66.8%) | 7.8s/growth (62 over 487s)
unitalife            |   1.0b / 26.0b  (4% full)   | 25.0 / 25 ( 77.1%) | 4.8s/growth (78 over 378s)
stormtech            |   1.1b / 26.9b  (4% full)   | 27.0 / 27 ( 68.1%) | 4.9s/growth (92 over 458s)
zb-def               |  25.9b / 27.5b  (94% full)  | 19.0 / 19 ( 84.6%) | 3.8s/growth (74 over 282s)
nova-med             |  27.6b / 27.6b  (100% full) | 22.0 / 22 ( 81.0%) | 4s/growth (81 over 328s)
univ-energy          |  29.8b / 29.8b  (100% full) | 28.0 / 28 ( 72.9%) | 4.9s/growth (88 over 431s)
zeus-med             |  35.8b / 35.8b  (100% full) | 24.0 / 24 ( 77.0%) | 4.6s/growth (79 over 370s)
global-pharm         |  36.0b / 39.9b  (90% full)  | 28.0 / 28 ( 76.0%) | 4.7s/growth (86 over 408s)
deltaone             |   1.6b / 41.2b  (4% full)   | 26.0 / 26 ( 74.1%) | 5.8s/growth (70 over 406s)
omnitek              | 369.4b / 369.4b (100% full) | 30.0 / 30 ( 64.7%) | 5.4s/growth (95 over 514s)
4sigma               | 498.6b / 498.6b (100% full) | 18.0 / 18 ( 74.8%) | 3.6s/growth (87 over 314s)
b-and-a              |  22.9b / 573.2b (4% full)   | 84.0 / 28 ( 13.2%) | 20.9s/growth (76 over 1595s)
blade                |  36.2b / 906.2b (4% full)   | 92.0 / 31 (  6.3%) | 21.9s/growth (83 over 1822s)
nwo                  |  37.0b / 923.8b (4% full)   | 99.0 / 33 (  0.8%) | 25.6s/growth (75 over 1925s)

n00dles              |   1.1m / 1.8m   (60% full)  | 1.0 / 1  (100.0%) | 0s/growth (3000 over 3s)
foodnstuff           |   2.0m / 50.0m  (4% full)   | 3.0 / 3  (100.0%) | 0.7s/growth (5 over 3s)
sigma-cosmetics      |   2.3m / 57.5m  (4% full)   | 3.0 / 3  (100.0%) | 0.3s/growth (10 over 3s)
joesguns             |   2.5m / 62.5m  (4% full)   | 5.0 / 5  (100.0%) | 0.2s/growth (20 over 4s)
nectar-net           |   2.8m / 68.8m  (4% full)   | 7.0 / 7  (100.0%) | 0.2s/growth (25 over 6s)
hong-fang-tea        |   3.0m / 75.0m  (4% full)   | 5.0 / 5  (100.0%) | 0.3s/growth (20 over 6s)
harakiri-sushi       |   4.0m / 100.0m (4% full)   | 5.0 / 5  (100.0%) | 0.1s/growth (40 over 7s)
neo-net              |   5.0m / 125.0m (4% full)   | 8.0 / 8  (100.0%) | 0.4s/growth (25 over 10s)
zer0                 |   7.5m / 187.5m (4% full)   | 8.0 / 8  (100.0%) | 0.3s/growth (40 over 14s)
max-hardware         | 123.9m / 250.0m (49% full)  | 5.1 / 5  (100.0%) | 0.3s/growth (30 over 11s)
iron-gym             |  20.0m / 500.0m (4% full)   | 10.0 / 10 (100.0%) | 1s/growth (20 over 21s)
phantasy             | 573.7m / 600.0m (95% full)  | 7.9 / 7  (100.0%) | 0.5s/growth (35 over 18s)
crush-fitness        |  41.6m / 1.0b   (4% full)   | 14.0 / 14 (100.0%) | 1.9s/growth (33 over 63s)
silver-helix         |   1.1b / 1.1b   (93% full)  | 11.2 / 10 (100.0%) | 1.1s/growth (30 over 34s)
omega-net            | 399.6m / 1.6b   (24% full)  | 9.8 / 9  (100.0%) | 0.9s/growth (38 over 37s)
johnson-ortho        |   1.8b / 1.8b   (100% full) | 16.0 / 16 (100.0%) | 1.9s/growth (43 over 82s)
the-hub              |   4.0b / 4.0b   (100% full) | 12.9 / 12 (100.0%) | 1.4s/growth (48 over 71s)
rothman-uni          | 214.0m / 5.4b   (4% full)   | 15.0 / 15 (100.0%) | 2.5s/growth (41 over 105s)
aevum-police         | 214.7m / 5.4b   (4% full)   | 26.0 / 26 (100.0%) | 4.7s/growth (45 over 213s)
computek             |   5.7b / 5.7b   (100% full) | 21.0 / 21 (100.0%) | 1.9s/growth (64 over 122s)
millenium-fitness    | 250.0m / 6.3b   (4% full)   | 18.0 / 18 (100.0%) | 6s/growth (27 over 163s)
netlink              | 275.0m / 6.9b   (4% full)   | 23.0 / 23 (100.0%) | 2.9s/growth (55 over 163s)
summit-uni           |   7.3b / 8.2b   (87% full)  | 21.4 / 20 (100.0%) | 3.4s/growth (52 over 178s)
syscore              | 417.2m / 10.4b  (4% full)   | 22.0 / 22 ( 94.1%) | 3.7s/growth (68 over 256s)
snap-fitness         | 450.0m / 11.3b  (4% full)   | 17.0 / 17 ( 94.2%) | 3.9s/growth (56 over 223s)
catalyst             | 474.1m / 11.9b  (4% full)   | 22.0 / 22 (100.0%) | 3.7s/growth (44 over 166s)
rho-construction     | 567.5m / 14.2b  (4% full)   | 19.0 / 19 (100.0%) | 3.2s/growth (55 over 177s)
microdyne            | 618.2m / 15.5b  (4% full)   | 24.0 / 24 ( 76.0%) | 4.2s/growth (88 over 376s)
alpha-ent            |  16.4b / 16.4b  (100% full) | 18.0 / 18 (100.0%) | 3.2s/growth (60 over 192s)
helios               | 679.2m / 17.0b  (4% full)   | 29.0 / 29 ( 71.4%) | 6.4s/growth (70 over 451s)
vitalife             | 730.7m / 18.3b  (4% full)   | 30.0 / 30 ( 68.5%) | 6.5s/growth (74 over 482s)
lexo-corp            | 737.3m / 18.4b  (4% full)   | 25.0 / 25 ( 85.4%) | 5.5s/growth (59 over 324s)
